date, pm25, pm10, o3, no2, so2, co
2020/11/21, 196, 161, 43, 32, 11, 11
2020/11/22, 231, 306, 49, 45, 11, 21
2020/11/23, 309, 375, 46, 50, 9, 20
2020/11/24, 369, 415, 48, 43, 14, 13
2020/11/25, 418, 123, 27, 19, 7, 35
2020/11/26, 188, 98, 28, 22, 8, 29
2020/11/27, 169, 125, 37, 27, 9, 13
2020/11/28, 204, 183, 53, 30, 10, 24
2020/11/29, 237, 228, 48, 34, 9, 24
2020/11/30, 288, 316, 49, 39, 8, 25
2020/12/1, 362, 223, 46, 34, 10, 19
2020/12/2, 327, 247, 51, 37, 9, 22
2020/12/3, 302, 373, 65, 45, 9, 24
2020/12/4, 385, 292, 55, 35, 8, 17
2020/12/5, 369, 260, 50, 33, 5, 15
2020/12/6, 355, 299, 33, 32, 11, 23
2020/12/7, 384, 269, 45, 37, 13, 27
2020/12/8, 323, 309, 30, 41, 14, 25
2020/12/9, 309, 171, 22, 31, 10, 19
2020/12/10, 214, 182, 13, 38, 10, 19
2020/12/11, 242, 235, 7, 24, 9, 
2020/12/12, 332, 125, 19, 18, 10, 
2020/12/13, 204, 105, 25, 16, 13, 13
2020/12/14, 181, 124, 24, 20, 20, 13
2020/12/15, 198, 121, 20, 23, 10, 9
2020/12/16, 190, 126, 22, 21, 10, 21
2020/12/17, 205, 135, 31, 27, 12, 22
2020/12/18, 204, 148, 30, 31, 9, 16
2020/12/19, 214, 180, 22, 37, 10, 19
2020/12/20, 227, 237, 29, 39, 15, 13
2020/12/21, 278, 485, 32, 43, 10, 34
2020/12/22, 431, 506, 32, 42, 17, 48
2020/12/23, 454, 436, 29, 43, 12, 17
2020/12/24, 403, 206, 28, 36, 9, 10
2020/12/25, 275, 275, 31, 35, 10, 18
2020/12/26, 312, 270, 34, 32, 13, 9
2020/12/27, 325, 164, 25, 23, 13, 11
2020/12/28, 172, 171, 27, 26, 11, 12
2020/12/29, 203, 153, 18, 21, 9, 14
2020/12/30, 234, 290, 14, 30, 10, 20
2020/12/31, 336, 601, 14, 35, 11, 34
2021/1/1, 530, 418, 9, 37, 14, 6
2021/1/2, 441, 129, 5, 21, 11, 9
2021/1/3, 233, 88, 12, 20, 14, 13
2020/7/1, 127, 94, 17, 5, 6, 7
2020/7/2, 177, 113, 15, 6, 4, 7
2020/7/3, 193, 90, 15, 4, 7, 6
2020/7/4, 116, 61, 15, 3, 6, 6
2020/7/5, 158, 81, 14, 5, 5, 7
2020/7/6, 184, 47, 12, 4, 6, 5
2020/7/7, 53, 46, 12, 6, 6, 5
2020/7/8, 65, 65, 18, 8, 6, 6
2020/7/9, 93, 58, 16, 7, 5, 5
2020/7/10, 59, 60, 17, 8, 5, 6
2020/7/11, 74, 45, 17, 8, 4, 4
2020/7/12, 72, 86, 19, 8, 6, 4
2020/7/13, 83, 105, 20, 9, 5, 5
2020/7/14, 101, 76, 22, 8, 7, 5
2020/7/15, 105, 59, 16, 8, 6, 6
2020/7/16, 92, 63, 16, 9, 6, 6
2020/7/17, 117, 62, 14, 9, 6, 6
2020/7/18, 101, 39, 10, 7, 5, 3
2020/7/19, 87, 75, 9, 14, 6, 11
2020/7/20, 117, 34, 14, 8, 5, 4
2020/7/21, 72, 43, 9, 8, 5, 5
2020/7/22, 80, 57, 19, 10, 5, 6
2020/7/23, 95, 73, 17, 10, 9, 6
2020/7/24, 122, 52, 16, 8, 6, 5
2020/7/25, 89, 62, 22, 11, 5, 8
2020/7/26, 118, 71, 15, 10, 5, 5
2020/7/27, 95, 69, 16, 9, 5, 5
2020/7/28, 64, 55, 12, 10, 6, 4
2020/7/29, 65, 36, 14, 9, 6, 5
2020/7/30, 49, 62, 20, 11, 8, 7
2020/7/31, 107, 57, 20, 11, 8, 6
2020/8/1, 90, 47, 16, 10, 8, 6
2020/8/2, 61, 56, 15, 10, 7, 6
2020/8/3, 68, 54, 16, 9, 8, 5
2020/8/4, 67, 62, 16, 11, 10, 7
2020/8/5, 100, 52, 12, 8, 11, 6
2020/8/6, 57, 41, 16, 9, 12, 6
2020/8/7, 69, 66, 22, 11, 10, 7
2020/8/8, 122, 45, 15, 9, 8, 6
2020/8/9, 91, 52, 15, 9, 9, 6
2020/8/19, 85, 34, 21, 11, 10, 7
2020/8/20, 68, 43, 17, 9, 11, 7
2020/8/21, 68, 37, 13, 7, 10, 6
2020/8/22, 49, 33, 15, 7, 11, 5
2020/8/23, 54, 29, 14, 9, 10, 5
2020/8/24, 51, 34, 15, 10, 8, 5
2020/8/25, 51, 42, 17, 10, 9, 5
2020/8/26, 50, 46, 17, 10, 9, 7
